id,pos_x,pos_y,pos_z,activation_time,connection_interval,total_energy_consumption,lora_energy_consumption,ble_energy_consumption
1133,136.961724,34.961541,1.000000,6690.000000,600.000000,1.160501,1.160501,0.000000
1132,136.961723,34.961191,1.000000,6680.000000,600.000000,1.160452,1.160452,0.000000
1131,136.961722,34.961191,1.000000,6680.000000,600.000000,1.160452,1.160452,0.000000
1130,136.963052,34.960414,1.000000,6670.000000,600.000000,1.160402,1.160402,0.000000
1129,136.963051,34.960414,1.000000,6670.000000,600.000000,1.160402,1.160402,0.000000
1128,136.964180,34.961853,1.000000,6660.000000,600.000000,1.160353,1.160353,0.000000
1127,136.964179,34.961853,1.000000,6660.000000,600.000000,1.160353,1.160353,0.000000
1126,136.962147,34.963915,1.000000,6650.000000,600.000000,1.160303,1.160303,0.000000
1125,136.962146,34.963915,1.000000,6650.000000,600.000000,1.160303,1.160303,0.000000
1124,136.964444,34.961236,1.000000,6640.000000,600.000000,1.160254,1.160254,0.000000
1123,136.964443,34.961236,1.000000,6640.000000,600.000000,1.160254,1.160254,0.000000
1122,136.961723,34.961899,1.000000,6630.000000,600.000000,1.160204,1.160204,0.000000
1121,136.961722,34.961899,1.000000,6630.000000,600.000000,1.160204,1.160204,0.000000
1120,136.961442,34.963622,1.000000,6620.000000,600.000000,1.160155,1.160155,0.000000
1119,136.961441,34.963622,1.000000,6620.000000,600.000000,1.161848,1.161848,0.000000
1118,136.963292,34.960167,1.000000,6610.000000,600.000000,1.160105,1.160105,0.000000
1117,136.963291,34.960167,1.000000,6610.000000,600.000000,1.160105,1.160105,0.000000
1116,136.962506,34.962970,1.000000,6600.000000,600.000000,1.160056,1.160056,0.000000
1115,136.962505,34.962970,1.000000,6600.000000,600.000000,1.160056,1.160056,0.000000
1114,136.960640,34.964496,1.000000,6590.000000,600.000000,1.168505,1.168505,0.000000
1113,136.960639,34.964496,1.000000,6590.000000,600.000000,1.168505,1.168505,0.000000
1112,136.958142,34.967061,1.000000,6580.000000,600.000000,1.168939,1.168939,0.000000
1111,136.958141,34.967061,1.000000,6580.000000,600.000000,1.172326,1.172326,0.000000
1110,136.958118,34.967022,1.000000,6570.000000,600.000000,1.170100,1.170100,0.000000
1109,136.958117,34.967022,1.000000,6570.000000,600.000000,1.168406,1.168406,0.000000
1108,136.960383,34.967786,1.000000,6560.000000,600.000000,1.172227,1.172227,0.000000
1107,136.960382,34.967786,1.000000,6560.000000,600.000000,1.170533,1.170533,0.000000
1106,136.958306,34.967959,1.000000,6550.000000,600.000000,1.168307,1.168307,0.000000
1105,136.958305,34.967959,1.000000,6550.000000,600.000000,1.168307,1.168307,0.000000
1104,136.958240,34.967943,1.000000,6540.000000,600.000000,1.168258,1.168258,0.000000
1103,136.958239,34.967943,1.000000,6540.000000,600.000000,1.168258,1.168258,0.000000
1102,136.959354,34.966296,1.000000,6530.000000,600.000000,1.168208,1.168208,0.000000
1101,136.959353,34.966296,1.000000,6530.000000,600.000000,1.168208,1.168208,0.000000
1100,136.957128,34.968790,1.000000,6520.000000,600.000000,1.168159,1.168159,0.000000
1099,136.957127,34.968790,1.000000,6520.000000,600.000000,1.168159,1.168159,0.000000
1098,136.957060,34.968757,1.000000,6510.000000,600.000000,1.168109,1.168109,0.000000
1097,136.957059,34.968757,1.000000,6510.000000,600.000000,1.168109,1.168109,0.000000
1096,136.960383,34.967786,1.000000,6500.000000,600.000000,1.170236,1.170236,0.000000
1095,136.960382,34.967786,1.000000,6500.000000,600.000000,1.170236,1.170236,0.000000
1094,136.960383,34.967786,1.000000,6490.000000,600.000000,1.168010,1.168010,0.000000
1093,136.960382,34.967786,1.000000,6490.000000,600.000000,1.168010,1.168010,0.000000
1092,136.960383,34.967786,1.000000,6480.000000,600.000000,1.167961,1.167961,0.000000
1091,136.960382,34.967786,1.000000,6480.000000,600.000000,1.167961,1.167961,0.000000
1090,136.957063,34.968816,1.000000,6470.000000,600.000000,1.167911,1.167911,0.000000
1089,136.957062,34.968816,1.000000,6470.000000,600.000000,1.167911,1.167911,0.000000
1088,136.960397,34.967720,1.000000,6460.000000,600.000000,1.167862,1.167862,0.000000
1087,136.960396,34.967720,1.000000,6460.000000,600.000000,1.167862,1.167862,0.000000
1086,136.960383,34.967786,1.000000,6450.000000,600.000000,1.171199,1.171199,0.000000
1085,136.960382,34.967786,1.000000,6450.000000,600.000000,1.167812,1.167812,0.000000
1084,136.959534,34.966345,1.000000,6440.000000,600.000000,1.167763,1.167763,0.000000
1083,136.959533,34.966345,1.000000,6440.000000,600.000000,1.167763,1.167763,0.000000
1082,136.960433,34.966531,1.000000,6430.000000,600.000000,1.167713,1.167713,0.000000
1081,136.960432,34.966531,1.000000,6430.000000,600.000000,1.167713,1.167713,0.000000
1080,136.959615,34.965842,1.000000,6420.000000,600.000000,1.168147,1.168147,0.000000
1079,136.959614,34.965842,1.000000,6420.000000,600.000000,1.169841,1.169841,0.000000
1078,136.960978,34.966032,1.000000,6410.000000,600.000000,1.167614,1.167614,0.000000
1077,136.960977,34.966032,1.000000,6410.000000,600.000000,1.167614,1.167614,0.000000
1076,136.959707,34.965771,1.000000,6400.000000,600.000000,1.167565,1.167565,0.000000
1075,136.959706,34.965771,1.000000,6400.000000,600.000000,1.167565,1.167565,0.000000
1074,136.960026,34.965864,1.000000,6390.000000,600.000000,1.167515,1.167515,0.000000
1073,136.960025,34.965864,1.000000,6390.000000,600.000000,1.167515,1.167515,0.000000
1072,136.961047,34.965953,1.000000,6380.000000,600.000000,1.167466,1.167466,0.000000
1071,136.961046,34.965953,1.000000,6380.000000,600.000000,1.167466,1.167466,0.000000
1070,136.959754,34.965785,1.000000,6370.000000,600.000000,1.167416,1.167416,0.000000
1069,136.959753,34.965785,1.000000,6370.000000,600.000000,1.169110,1.169110,0.000000
1068,136.959858,34.965896,1.000000,6360.000000,600.000000,1.167367,1.167367,0.000000
1067,136.959857,34.965896,1.000000,6360.000000,600.000000,1.167367,1.167367,0.000000
1066,136.957251,34.969296,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1065,136.970143,34.964733,1.000000,6340.000000,600.000000,1.167268,1.167268,0.000000
1064,136.970142,34.964733,1.000000,6340.000000,600.000000,1.167268,1.167268,0.000000
1063,136.965993,34.963352,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1062,136.964297,34.964038,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1061,136.958164,34.969810,1.000000,6310.000000,600.000000,1.167119,1.167119,0.000000
1060,136.958163,34.969810,1.000000,6310.000000,600.000000,1.167119,1.167119,0.000000
1059,136.972435,34.968916,1.000000,6300.000000,600.000000,1.167553,1.167553,0.000000
1058,136.972434,34.968916,1.000000,6300.000000,600.000000,1.170940,1.170940,0.000000
1057,136.965102,34.962247,1.000000,6290.000000,600.000000,1.167504,1.167504,0.000000
1056,136.965101,34.962247,1.000000,6290.000000,600.000000,1.167504,1.167504,0.000000
1055,136.964325,34.963025,1.000000,6280.000000,600.000000,1.166971,1.166971,0.000000
1054,136.964324,34.963025,1.000000,6280.000000,600.000000,1.166971,1.166971,0.000000
1053,136.964970,34.963685,1.000000,6270.000000,600.000000,1.166921,1.166921,0.000000
1052,136.964969,34.963685,1.000000,6270.000000,600.000000,1.166921,1.166921,0.000000
1051,136.972106,34.966912,1.000000,6260.000000,600.000000,1.166872,1.166872,0.000000
1050,136.972105,34.966912,1.000000,6260.000000,600.000000,1.166872,1.166872,0.000000
1049,136.971449,34.968630,1.000000,6250.000000,600.000000,1.166822,1.166822,0.000000
1048,136.971448,34.968630,1.000000,6250.000000,600.000000,1.166822,1.166822,0.000000
1047,136.970301,34.969172,1.000000,6240.000000,600.000000,1.166773,1.166773,0.000000
1046,136.970300,34.969172,1.000000,6240.000000,600.000000,1.166773,1.166773,0.000000
1045,136.972378,34.973192,1.000000,6230.000000,600.000000,1.166723,1.166723,0.000000
1044,136.972377,34.973192,1.000000,6230.000000,600.000000,1.166723,1.166723,0.000000
1043,136.972265,34.974382,1.000000,6220.000000,600.000000,1.166674,1.166674,0.000000
1042,136.972264,34.974382,1.000000,6220.000000,600.000000,1.166674,1.166674,0.000000
1041,136.972181,34.971135,1.000000,6210.000000,600.000000,1.166624,1.166624,0.000000
1040,136.972180,34.971135,1.000000,6210.000000,600.000000,1.166624,1.166624,0.000000
1039,136.970396,34.970648,1.000000,6200.000000,600.000000,1.166575,1.166575,0.000000
1038,136.970395,34.970648,1.000000,6200.000000,600.000000,1.166575,1.166575,0.000000
1037,136.961682,34.972609,1.000000,6190.000000,600.000000,1.166525,1.166525,0.000000
1036,136.961681,34.972609,1.000000,6190.000000,600.000000,1.168219,1.168219,0.000000
1035,136.970182,34.971904,1.000000,6180.000000,600.000000,1.166476,1.166476,0.000000
1034,136.970181,34.971904,1.000000,6180.000000,600.000000,1.166476,1.166476,0.000000
1033,136.971206,34.972651,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1032,136.969973,34.973563,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1031,136.970403,34.974133,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1030,136.964815,34.970965,1.000000,6140.000000,600.000000,1.166278,1.166278,0.000000
1029,136.964814,34.970965,1.000000,6140.000000,600.000000,1.166278,1.166278,0.000000
1028,136.965895,34.971221,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1027,136.965716,34.972195,1.000000,6120.000000,600.000000,1.168355,1.168355,0.000000
1026,136.965715,34.972195,1.000000,6120.000000,600.000000,1.168355,1.168355,0.000000
1025,136.965144,34.972905,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1024,136.964181,34.972200,1.000000,6100.000000,600.000000,1.166080,1.166080,0.000000
1023,136.964180,34.972200,1.000000,6100.000000,600.000000,1.166080,1.166080,0.000000
1022,136.962560,34.972379,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1021,136.963351,34.970505,1.000000,6080.000000,600.000000,1.165981,1.165981,0.000000
1020,136.963350,34.970505,1.000000,6080.000000,600.000000,1.165981,1.165981,0.000000
1019,136.961871,34.971515,1.000000,6070.000000,600.000000,1.165931,1.165931,0.000000
1018,136.961870,34.971515,1.000000,6070.000000,600.000000,1.165931,1.165931,0.000000
1017,136.944249,34.950220,1.000000,6060.000000,600.000000,1.165882,1.165882,0.000000
1016,136.944248,34.950220,1.000000,6060.000000,600.000000,1.165882,1.165882,0.000000
1015,136.944496,34.949089,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1014,136.943264,34.949002,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1013,136.942985,34.947916,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1012,136.943384,34.947219,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1011,136.944462,34.948217,1.000000,6010.000000,600.000000,1.165634,1.165634,0.000000
1010,136.944461,34.948217,1.000000,6010.000000,600.000000,1.165634,1.165634,0.000000
1009,136.942735,34.950392,1.000000,6000.000000,600.000000,1.165585,1.165585,0.000000
1008,136.942734,34.950392,1.000000,6000.000000,600.000000,1.165585,1.165585,0.000000
1007,136.957558,34.965500,1.000000,5990.000000,600.000000,1.174034,1.174034,0.000000
1006,136.957557,34.965500,1.000000,5990.000000,600.000000,1.174034,1.174034,0.000000
1005,136.967198,34.966116,1.000000,5980.000000,600.000000,1.174468,1.174468,0.000000
1004,136.967197,34.966116,1.000000,5980.000000,600.000000,1.179548,1.179548,0.000000
1003,136.967121,34.965374,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1002,136.970370,34.961541,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1001,136.970777,34.962857,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
1000,136.961681,34.972609,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
999,136.966579,34.967369,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
998,136.966108,34.962289,1.000000,5920.000000,600.000000,1.175381,1.175381,0.000000
997,136.966107,34.962289,1.000000,5920.000000,600.000000,1.173688,1.173688,0.000000
996,136.966995,34.969300,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
995,136.964611,34.969810,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
994,136.968584,34.971031,1.000000,5890.000000,600.000000,1.173539,1.173539,0.000000
993,136.968583,34.971031,1.000000,5890.000000,600.000000,1.173539,1.173539,0.000000
992,136.971657,34.963435,1.000000,5880.000000,600.000000,1.173490,1.173490,0.000000
991,136.971656,34.963435,1.000000,5880.000000,600.000000,1.173490,1.173490,0.000000
990,136.967764,34.961923,1.000000,5870.000000,600.000000,1.173440,1.173440,0.000000
989,136.967763,34.961923,1.000000,5870.000000,600.000000,1.173440,1.173440,0.000000
988,136.970089,34.967337,1.000000,5860.000000,600.000000,1.173391,1.173391,0.000000
987,136.970088,34.967337,1.000000,5860.000000,600.000000,1.173391,1.173391,0.000000
986,136.968679,34.966822,1.000000,5850.000000,600.000000,1.173341,1.173341,0.000000
985,136.968678,34.966822,1.000000,5850.000000,600.000000,1.175034,1.175034,0.000000
984,136.968377,34.968001,1.000000,0.000000,600.000000,1.220873,1.220873,0.000000
983,136.969941,34.969005,1.000000,5830.000000,600.000000,1.173242,1.173242,0.000000
982,136.969940,34.969005,1.000000,5830.000000,600.000000,1.173242,1.173242,0.000000
981,136.968368,34.969809,1.000000,5820.000000,600.000000,1.175369,1.175369,0.000000
980,136.968367,34.969809,1.000000,5820.000000,600.000000,1.177063,1.177063,0.000000
979,136.965857,34.969270,1.000000,5810.000000,600.000000,1.173143,1.173143,0.000000
978,136.965856,34.969270,1.000000,5810.000000,600.000000,1.173143,1.173143,0.000000
977,136.966238,34.970297,1.000000,5800.000000,600.000000,1.173094,1.173094,0.000000
976,136.966237,34.970297,1.000000,5800.000000,600.000000,1.173094,1.173094,0.000000
